,Voter Deletion,Minimal Flips,Ballot Completion,Minimal Swaps,Forbidden Triples
316,6.0,0.0,6.0,6.0,6.0
317,0.0,0.0,0.0,0.0,0.0
318,0.0,0.0,6.0,6.0,6.0
319,0.0,6.0,6.0,6.0,6.0
320,6.0,6.0,6.0,6.0,6.0
321,0.0,6.0,6.0,6.0,6.0
322,0.0,0.0,6.0,6.0,0.0
323,6.0,6.0,6.0,6.0,6.0
324,0.0,0.0,6.0,0.0,0.0
325,0.0,6.0,0.0,6.0,6.0
326,0.0,6.0,0.0,0.0,0.0
327,6.0,0.0,0.0,0.0,6.0
328,0.0,0.0,0.0,0.0,0.0
329,0.0,0.0,6.0,6.0,6.0
330,6.0,6.0,6.0,6.0,6.0
331,0.0,6.0,6.0,6.0,6.0
332,0.0,6.0,0.0,6.0,6.0
333,0.0,6.0,6.0,6.0,6.0
334,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,6.0,0.0,6.0
336,6.0,6.0,6.0,6.0,6.0
337,0.0,0.0,0.0,0.0,0.0
338,6.0,6.0,6.0,6.0,6.0
339,0.0,0.0,0.0,0.0,0.0
340,6.0,6.0,6.0,6.0,6.0
341,6.0,0.0,0.0,0.0,6.0
342,0.0,0.0,0.0,0.0,0.0
343,6.0,6.0,6.0,6.0,6.0
344,0.0,0.0,0.0,0.0,0.0
345,0.0,0.0,0.0,0.0,0.0
346,6.0,0.0,6.0,6.0,6.0
347,0.0,6.0,6.0,6.0,6.0
348,0.0,0.0,0.0,0.0,0.0
349,0.0,0.0,0.0,0.0,0.0
350,0.0,0.0,0.0,0.0,0.0
351,0.0,0.0,0.0,0.0,0.0
352,0.0,6.0,6.0,6.0,6.0
353,0.0,6.0,0.0,0.0,0.0
354,6.0,0.0,6.0,6.0,6.0
355,0.0,6.0,0.0,6.0,6.0
356,0.0,0.0,0.0,0.0,0.0
357,6.0,6.0,6.0,0.0,6.0
358,6.0,0.0,6.0,0.0,6.0
359,6.0,6.0,6.0,6.0,6.0
360,6.0,6.0,6.0,6.0,6.0
361,6.0,6.0,6.0,6.0,6.0
362,6.0,6.0,6.0,6.0,6.0
363,0.0,0.0,0.0,0.0,0.0
364,6.0,6.0,6.0,6.0,6.0
365,6.0,6.0,6.0,6.0,6.0
366,6.0,6.0,6.0,6.0,6.0
367,0.0,0.0,0.0,0.0,0.0
368,0.0,0.0,0.0,0.0,0.0
369,0.0,0.0,6.0,0.0,0.0
370,6.0,6.0,6.0,6.0,6.0
371,0.0,0.0,6.0,0.0,6.0
372,0.0,0.0,0.0,0.0,0.0
373,6.0,0.0,6.0,0.0,0.0
374,0.0,0.0,0.0,0.0,0.0
375,6.0,6.0,6.0,6.0,6.0
376,0.0,0.0,6.0,6.0,6.0
377,6.0,6.0,6.0,6.0,6.0
378,0.0,0.0,0.0,0.0,0.0
379,0.0,6.0,6.0,6.0,6.0
380,6.0,0.0,6.0,6.0,6.0
381,0.0,0.0,6.0,6.0,6.0
382,6.0,6.0,6.0,6.0,6.0
383,0.0,6.0,6.0,6.0,6.0
384,0.0,0.0,0.0,6.0,0.0
385,0.0,0.0,0.0,0.0,0.0
386,0.0,0.0,0.0,0.0,0.0
387,0.0,0.0,0.0,0.0,0.0
388,0.0,0.0,0.0,0.0,0.0
389,6.0,0.0,0.0,0.0,6.0
390,0.0,6.0,0.0,0.0,0.0
391,0.0,0.0,0.0,0.0,0.0
392,6.0,0.0,6.0,0.0,0.0
393,0.0,0.0,0.0,0.0,0.0
394,0.0,0.0,0.0,0.0,0.0
395,0.0,6.0,0.0,0.0,6.0
396,6.0,0.0,6.0,6.0,0.0
397,0.0,0.0,0.0,0.0,0.0
398,0.0,0.0,6.0,6.0,6.0
399,6.0,0.0,0.0,0.0,0.0
400,6.0,6.0,6.0,6.0,6.0
401,0.0,0.0,0.0,0.0,0.0
402,0.0,6.0,0.0,0.0,0.0
403,0.0,0.0,0.0,0.0,0.0
404,0.0,0.0,0.0,0.0,0.0
405,0.0,0.0,0.0,0.0,0.0
406,6.0,6.0,6.0,6.0,6.0
407,6.0,6.0,6.0,0.0,6.0
408,0.0,6.0,6.0,6.0,6.0
409,6.0,6.0,6.0,0.0,6.0
410,0.0,6.0,0.0,6.0,6.0
411,0.0,0.0,0.0,0.0,0.0
412,0.0,0.0,0.0,0.0,0.0
413,6.0,6.0,6.0,6.0,6.0
414,0.0,6.0,6.0,6.0,6.0
415,0.0,6.0,0.0,0.0,0.0
416,0.0,0.0,0.0,6.0,6.0
417,0.0,0.0,0.0,6.0,6.0
418,0.0,0.0,6.0,6.0,6.0
419,0.0,0.0,6.0,6.0,0.0
420,0.0,0.0,0.0,0.0,0.0
421,0.0,0.0,0.0,0.0,0.0
422,0.0,6.0,0.0,0.0,0.0
423,6.0,6.0,6.0,6.0,6.0
424,0.0,0.0,0.0,0.0,0.0
425,6.0,6.0,6.0,6.0,6.0
426,6.0,6.0,6.0,6.0,6.0
427,0.0,0.0,0.0,0.0,0.0
428,0.0,6.0,6.0,6.0,6.0
429,0.0,0.0,0.0,0.0,0.0
430,6.0,0.0,6.0,6.0,0.0
431,0.0,0.0,0.0,0.0,0.0
432,0.0,0.0,0.0,0.0,0.0
433,6.0,6.0,6.0,6.0,6.0
434,6.0,6.0,6.0,6.0,6.0
435,0.0,0.0,0.0,0.0,0.0
436,0.0,0.0,0.0,0.0,0.0
437,0.0,0.0,0.0,0.0,0.0
438,6.0,6.0,6.0,6.0,6.0
439,6.0,6.0,6.0,6.0,6.0
440,0.0,0.0,0.0,0.0,0.0
441,0.0,0.0,6.0,6.0,6.0
442,0.0,6.0,6.0,6.0,6.0
443,0.0,0.0,0.0,0.0,0.0
444,6.0,0.0,0.0,0.0,0.0
445,0.0,6.0,6.0,6.0,6.0
446,6.0,0.0,0.0,6.0,6.0
447,0.0,6.0,6.0,6.0,6.0
448,0.0,0.0,0.0,0.0,0.0
449,0.0,6.0,0.0,10.0,7.0
450,0.0,6.0,0.0,6.0,6.0
451,0.0,6.0,0.0,6.0,6.0
452,0.0,6.0,6.0,6.0,6.0
453,6.0,6.0,6.0,6.0,6.0
454,0.0,0.0,0.0,0.0,0.0
455,6.0,6.0,6.0,6.0,6.0
456,6.0,6.0,6.0,6.0,6.0
457,6.0,0.0,6.0,6.0,6.0
458,0.0,0.0,6.0,6.0,0.0
459,0.0,0.0,0.0,0.0,0.0
460,0.0,6.0,0.0,6.0,6.0
461,0.0,0.0,0.0,6.0,6.0
462,6.0,0.0,6.0,6.0,6.0
463,0.0,6.0,6.0,6.0,6.0
464,0.0,0.0,0.0,0.0,0.0
465,0.0,0.0,0.0,0.0,6.0
466,0.0,0.0,0.0,0.0,0.0
467,0.0,6.0,6.0,6.0,6.0
468,6.0,6.0,6.0,6.0,6.0
469,0.0,0.0,0.0,0.0,0.0
470,6.0,6.0,6.0,0.0,6.0
471,0.0,0.0,0.0,0.0,0.0
472,0.0,0.0,0.0,0.0,0.0
473,0.0,6.0,0.0,0.0,0.0
474,0.0,0.0,0.0,0.0,0.0
475,6.0,6.0,6.0,6.0,6.0
476,6.0,0.0,0.0,0.0,0.0
477,0.0,0.0,0.0,0.0,0.0
478,0.0,0.0,0.0,0.0,0.0
479,6.0,6.0,6.0,6.0,6.0
480,0.0,0.0,0.0,0.0,0.0
481,6.0,6.0,6.0,6.0,6.0
482,0.0,0.0,0.0,0.0,0.0
483,0.0,0.0,0.0,0.0,0.0
484,0.0,0.0,6.0,6.0,6.0
485,0.0,0.0,0.0,0.0,0.0
486,0.0,6.0,6.0,6.0,6.0
487,0.0,0.0,0.0,0.0,0.0
488,6.0,6.0,6.0,6.0,6.0
489,0.0,0.0,0.0,0.0,0.0
490,0.0,0.0,0.0,0.0,0.0
491,0.0,0.0,0.0,0.0,0.0
492,0.0,6.0,6.0,6.0,6.0
493,6.0,6.0,6.0,6.0,6.0
494,0.0,0.0,0.0,0.0,0.0
495,0.0,0.0,0.0,0.0,0.0
496,0.0,6.0,6.0,6.0,6.0
497,6.0,6.0,0.0,6.0,6.0
498,0.0,0.0,0.0,0.0,0.0
499,0.0,6.0,6.0,6.0,6.0
500,0.0,0.0,0.0,0.0,0.0
501,0.0,0.0,0.0,0.0,0.0
502,6.0,6.0,6.0,6.0,6.0
503,0.0,6.0,6.0,6.0,6.0
504,6.0,6.0,6.0,6.0,6.0
505,0.0,0.0,0.0,0.0,0.0
506,0.0,0.0,0.0,0.0,0.0
507,6.0,6.0,6.0,6.0,6.0
508,0.0,0.0,0.0,0.0,0.0
509,6.0,0.0,0.0,0.0,0.0
510,0.0,0.0,0.0,0.0,0.0
511,0.0,6.0,6.0,6.0,6.0
512,0.0,6.0,6.0,6.0,6.0
513,6.0,6.0,6.0,6.0,6.0
514,6.0,6.0,6.0,6.0,6.0
515,0.0,0.0,6.0,0.0,0.0
516,0.0,0.0,0.0,0.0,0.0
517,6.0,6.0,6.0,6.0,6.0
518,6.0,0.0,0.0,0.0,0.0
519,0.0,0.0,0.0,0.0,0.0
520,0.0,0.0,0.0,0.0,0.0
521,0.0,0.0,0.0,0.0,0.0
522,0.0,6.0,6.0,6.0,6.0
523,0.0,0.0,0.0,6.0,6.0
524,0.0,6.0,6.0,6.0,6.0
525,0.0,0.0,0.0,0.0,0.0
526,0.0,0.0,0.0,0.0,0.0
527,0.0,0.0,0.0,0.0,0.0
528,6.0,6.0,0.0,0.0,6.0
529,0.0,0.0,0.0,0.0,0.0
530,0.0,0.0,0.0,0.0,0.0
531,6.0,0.0,6.0,6.0,6.0
532,0.0,6.0,6.0,6.0,6.0
533,0.0,6.0,0.0,0.0,0.0
534,0.0,0.0,0.0,0.0,0.0
535,0.0,6.0,0.0,6.0,6.0
536,0.0,0.0,0.0,0.0,0.0
537,0.0,0.0,6.0,6.0,6.0
538,0.0,0.0,0.0,0.0,0.0
539,6.0,0.0,6.0,0.0,6.0
540,0.0,0.0,0.0,0.0,0.0
541,6.0,6.0,6.0,6.0,6.0
542,0.0,6.0,0.0,6.0,0.0
543,6.0,6.0,6.0,6.0,6.0
544,0.0,0.0,0.0,0.0,0.0
545,0.0,6.0,6.0,6.0,6.0
546,6.0,0.0,0.0,0.0,0.0
547,0.0,0.0,0.0,0.0,0.0
548,0.0,6.0,6.0,0.0,6.0
549,6.0,0.0,6.0,0.0,6.0
550,0.0,0.0,0.0,0.0,0.0
551,0.0,0.0,0.0,6.0,6.0
552,0.0,0.0,6.0,0.0,0.0
553,0.0,0.0,0.0,0.0,0.0
554,6.0,6.0,6.0,6.0,6.0
555,0.0,6.0,0.0,0.0,6.0
556,6.0,0.0,6.0,6.0,0.0
557,0.0,0.0,0.0,0.0,0.0
558,0.0,0.0,0.0,6.0,0.0
559,0.0,6.0,6.0,6.0,6.0
560,6.0,6.0,6.0,6.0,6.0
561,0.0,0.0,0.0,0.0,0.0
562,0.0,0.0,0.0,0.0,0.0
563,6.0,6.0,6.0,6.0,6.0
564,0.0,0.0,0.0,0.0,0.0
565,6.0,6.0,6.0,6.0,6.0
566,6.0,6.0,0.0,0.0,0.0
567,0.0,0.0,0.0,0.0,0.0
568,0.0,0.0,0.0,0.0,0.0
569,0.0,0.0,0.0,0.0,0.0
570,6.0,0.0,6.0,6.0,6.0
571,0.0,0.0,0.0,0.0,0.0
572,6.0,6.0,6.0,6.0,6.0
573,6.0,6.0,6.0,6.0,6.0
574,0.0,0.0,0.0,0.0,0.0
575,0.0,0.0,6.0,0.0,0.0
576,0.0,0.0,0.0,0.0,0.0
577,0.0,6.0,0.0,6.0,6.0
578,6.0,6.0,6.0,6.0,6.0
579,0.0,6.0,0.0,6.0,6.0
580,6.0,0.0,6.0,6.0,6.0
581,0.0,6.0,0.0,0.0,7.0
582,0.0,0.0,6.0,6.0,0.0
583,0.0,0.0,0.0,0.0,0.0
584,6.0,6.0,6.0,6.0,6.0
585,6.0,0.0,0.0,0.0,0.0
586,0.0,0.0,0.0,0.0,0.0
587,0.0,0.0,0.0,0.0,0.0
588,0.0,6.0,0.0,0.0,6.0
589,0.0,0.0,6.0,6.0,6.0
590,0.0,0.0,0.0,0.0,0.0
591,0.0,0.0,6.0,0.0,0.0
592,0.0,6.0,6.0,6.0,6.0
593,0.0,0.0,0.0,0.0,0.0
594,6.0,6.0,0.0,0.0,0.0
595,0.0,0.0,0.0,6.0,0.0
596,0.0,0.0,6.0,6.0,0.0
597,0.0,0.0,6.0,6.0,0.0
598,0.0,0.0,0.0,0.0,0.0
599,0.0,6.0,6.0,0.0,6.0
600,0.0,0.0,0.0,0.0,0.0
601,0.0,0.0,0.0,0.0,0.0
602,0.0,0.0,6.0,0.0,6.0
603,6.0,0.0,0.0,0.0,0.0
604,6.0,6.0,0.0,0.0,0.0
605,6.0,6.0,6.0,6.0,6.0
606,6.0,6.0,0.0,0.0,0.0
607,6.0,6.0,6.0,0.0,6.0
608,0.0,0.0,0.0,0.0,0.0
609,0.0,0.0,6.0,6.0,6.0
610,0.0,6.0,6.0,6.0,6.0
611,0.0,0.0,6.0,0.0,0.0
612,0.0,0.0,0.0,0.0,0.0
613,0.0,0.0,0.0,0.0,0.0
614,6.0,0.0,6.0,6.0,6.0
615,0.0,0.0,0.0,0.0,0.0
616,6.0,0.0,6.0,0.0,6.0
617,0.0,6.0,6.0,6.0,6.0
618,6.0,0.0,6.0,0.0,0.0
619,6.0,0.0,6.0,6.0,6.0
620,0.0,6.0,6.0,6.0,6.0
621,0.0,6.0,0.0,0.0,0.0
622,0.0,6.0,6.0,6.0,6.0
623,6.0,6.0,6.0,6.0,6.0
624,0.0,0.0,0.0,6.0,0.0
625,0.0,6.0,0.0,0.0,6.0
626,0.0,0.0,6.0,0.0,0.0
627,0.0,0.0,0.0,0.0,0.0
628,0.0,0.0,0.0,0.0,0.0
629,0.0,6.0,6.0,6.0,6.0
630,0.0,0.0,0.0,0.0,0.0
631,0.0,0.0,0.0,0.0,0.0
